,AcceptedAnsId,Age,Age_vot,AnsContributed,AnsId,AnsRank,AnsWordCount,Ans_count,Comments,CumScore,CumVotes,DRank,EPbias,Pbias,QContributed,QReScore,QScore,QVotes,QuestionId,ReScore,ReScore_rank,Score,ScoreRcvAns,ScoreRcvQ,VotRcvAns,VotRcvQ,Votes
2942,1161.0,0.0,1.0,5.0,1161.0,2.0,30.0,2.0,0.0,3.0,3.0,0.0,0.496412263536,0.5,0.0,0.5,1.0,1.0,1156.0,0.75,2.0,3.0,13.0,0.0,13.0,0.0,3.0
2943,1162.0,0.0,1.0,3.0,1162.0,1.0,114.0,1.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,0.8,4.0,4.0,1153.0,0.8,1.0,4.0,3.0,0.0,3.0,0.0,4.0
2944,1162.0,1312.0,1313.0,9.0,1162.0,1.0,114.0,1.0,3.0,5.0,5.0,0.0,1.0,1.0,0.0,0.8,4.0,4.0,1153.0,0.833333333333,1.0,1.0,50.0,0.0,50.0,0.0,1.0
2945,1162.0,1335.0,1336.0,9.0,1162.0,1.0,114.0,1.0,3.0,6.0,6.0,0.0,1.0,1.0,0.0,0.8,4.0,4.0,1153.0,0.857142857143,1.0,1.0,51.0,0.0,51.0,0.0,1.0
2946,,0.0,0.0,2.0,1165.0,2.0,125.0,2.0,0.0,2.0,2.0,0.0,0.496412263536,0.5,0.0,0.0,0.0,0.0,1163.0,0.666666666667,2.0,2.0,4.0,0.0,4.0,0.0,2.0
2947,,63.0,63.0,2.0,1165.0,3.0,125.0,3.0,0.0,3.0,3.0,1.0,0.321406282505,0.333333333333,0.0,0.666666666667,2.0,2.0,1163.0,0.75,2.0,1.0,8.0,0.0,8.0,0.0,1.0
2948,1166.0,0.0,0.0,4.0,1166.0,1.0,144.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1164.0,0.857142857143,1.0,6.0,18.0,0.0,18.0,0.0,6.0
2949,1166.0,2.0,2.0,5.0,1166.0,1.0,144.0,1.0,2.0,7.0,7.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,1164.0,0.875,1.0,1.0,25.0,0.0,25.0,0.0,1.0
2950,1166.0,13.0,13.0,5.0,1166.0,1.0,144.0,1.0,2.0,8.0,8.0,0.0,1.0,1.0,2.0,0.833333333333,5.0,5.0,1164.0,0.888888888889,1.0,1.0,30.0,5.0,30.0,5.0,1.0
2951,1166.0,60.0,60.0,10.0,1166.0,1.0,144.0,1.0,3.0,11.0,11.0,0.0,1.0,1.0,5.0,0.833333333333,5.0,5.0,1164.0,0.916666666667,1.0,3.0,53.0,15.0,53.0,15.0,3.0
2952,1166.0,61.0,61.0,10.0,1166.0,1.0,144.0,1.0,3.0,12.0,12.0,0.0,1.0,1.0,5.0,0.833333333333,5.0,5.0,1164.0,0.923076923077,1.0,1.0,54.0,15.0,54.0,15.0,1.0
2953,1166.0,1348.0,1348.0,11.0,1166.0,1.0,144.0,1.0,3.0,13.0,13.0,0.0,1.0,1.0,8.0,0.833333333333,5.0,5.0,1164.0,0.928571428571,1.0,1.0,83.0,45.0,83.0,45.0,1.0
2954,1167.0,0.0,1.0,8.0,1167.0,2.0,124.0,2.0,0.0,2.0,2.0,0.0,0.496412263536,0.5,0.0,0.833333333333,5.0,5.0,1151.0,0.666666666667,2.0,2.0,25.0,0.0,25.0,0.0,2.0
2955,1167.0,4.0,5.0,9.0,1167.0,1.0,124.0,2.0,0.0,3.0,3.0,-1.0,0.503587736464,1.0,0.0,0.833333333333,5.0,5.0,1151.0,0.75,2.0,1.0,32.0,0.0,32.0,0.0,1.0
2956,1167.0,234.0,235.0,51.0,1167.0,1.0,124.0,2.0,0.0,4.0,4.0,-1.0,0.503587736464,1.0,0.0,0.833333333333,5.0,5.0,1151.0,0.8,2.0,1.0,255.0,0.0,257.0,0.0,1.0
2957,,0.0,0.0,9.0,1168.0,1.0,33.0,3.0,0.0,2.0,2.0,0.0,0.446432286249,1.0,0.0,0.0,0.0,0.0,1163.0,0.666666666667,1.0,2.0,27.0,0.0,27.0,0.0,2.0
2958,,3.0,3.0,9.0,1168.0,3.0,33.0,3.0,0.0,3.0,3.0,2.0,0.321406282505,0.333333333333,0.0,0.666666666667,2.0,2.0,1163.0,0.75,1.0,1.0,31.0,0.0,31.0,0.0,1.0
2959,,7.0,7.0,10.0,1168.0,3.0,33.0,3.0,0.0,4.0,4.0,2.0,0.321406282505,0.333333333333,0.0,0.666666666667,2.0,2.0,1163.0,0.8,1.0,1.0,33.0,0.0,33.0,0.0,1.0
2960,,8.0,8.0,10.0,1168.0,3.0,33.0,3.0,0.0,5.0,5.0,2.0,0.321406282505,0.333333333333,0.0,0.666666666667,2.0,2.0,1163.0,0.833333333333,1.0,1.0,35.0,0.0,35.0,0.0,1.0
2961,,63.0,63.0,44.0,1168.0,2.0,33.0,3.0,0.0,6.0,6.0,1.0,0.232161431246,0.5,0.0,0.666666666667,2.0,2.0,1163.0,0.857142857143,1.0,1.0,201.0,0.0,201.0,0.0,1.0
2962,,0.0,36.0,8.0,1169.0,1.0,144.0,2.0,0.0,2.0,2.0,0.0,0.503587736464,1.0,0.0,0.933333333333,14.0,14.0,555.0,0.666666666667,1.0,2.0,24.0,0.0,24.0,0.0,2.0
2963,,1328.0,1364.0,42.0,1169.0,1.0,144.0,3.0,0.0,3.0,3.0,-1.0,0.446432286249,1.0,0.0,0.933333333333,14.0,14.0,555.0,0.75,2.0,1.0,391.0,0.0,395.0,0.0,1.0
2964,,9.0,12.0,9.0,1170.0,2.0,128.0,2.0,0.0,1.0,1.0,0.0,0.496412263536,0.5,0.0,0.75,3.0,3.0,1120.0,0.5,2.0,1.0,24.0,0.0,24.0,0.0,1.0
2965,,0.0,0.0,3.0,1171.0,1.0,170.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1163.0,0.666666666667,1.0,2.0,5.0,0.0,5.0,0.0,2.0
2966,,63.0,63.0,7.0,1171.0,2.0,170.0,3.0,1.0,3.0,3.0,0.0,0.232161431246,0.5,0.0,0.666666666667,2.0,2.0,1163.0,0.75,2.0,1.0,43.0,0.0,43.0,0.0,1.0
2967,,0.0,8.0,6.0,1172.0,1.0,129.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,3.0,3.0,1078.0,0.666666666667,1.0,2.0,9.0,0.0,9.0,0.0,2.0
2968,13482.0,11.0,48.0,16.0,1173.0,1.0,61.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.888888888889,8.0,8.0,536.0,0.5,1.0,1.0,38.0,0.0,38.0,0.0,1.0
2969,13482.0,11.0,49.0,16.0,1173.0,1.0,61.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.888888888889,8.0,8.0,536.0,0.666666666667,1.0,1.0,38.0,0.0,38.0,0.0,1.0
2970,1152.0,0.0,2.0,6.0,1174.0,2.0,15.0,2.0,0.0,1.0,1.0,0.0,0.496412263536,0.5,0.0,0.666666666667,2.0,2.0,1149.0,0.5,2.0,1.0,8.0,0.0,8.0,0.0,1.0
2971,657.0,47.0,80.0,16.0,1177.0,2.0,53.0,4.0,0.0,1.0,1.0,-2.0,0.161355385236,0.5,0.0,0.95,19.0,19.0,652.0,0.5,4.0,1.0,41.0,0.0,41.0,0.0,1.0
2972,657.0,691.0,724.0,18.0,1177.0,2.0,53.0,4.0,0.0,2.0,2.0,-2.0,0.161355385236,0.5,2.0,0.95,19.0,19.0,652.0,0.666666666667,4.0,1.0,46.0,4.0,46.0,8.0,1.0
2973,657.0,939.0,972.0,18.0,1177.0,2.0,53.0,4.0,0.0,4.0,4.0,-2.0,0.161355385236,0.5,2.0,0.95,19.0,19.0,652.0,0.8,4.0,2.0,50.0,4.0,50.0,8.0,2.0
2974,1184.0,0.0,0.0,1.0,1184.0,1.0,36.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1180.0,0.75,1.0,3.0,1.0,0.0,1.0,0.0,3.0
2975,1184.0,1.0,1.0,1.0,1184.0,1.0,36.0,2.0,1.0,4.0,4.0,0.0,0.503587736464,1.0,0.0,0.75,3.0,3.0,1180.0,0.8,1.0,1.0,4.0,0.0,4.0,0.0,1.0
2976,1184.0,2.0,2.0,1.0,1184.0,1.0,36.0,2.0,1.0,5.0,5.0,0.0,0.503587736464,1.0,0.0,0.75,3.0,3.0,1180.0,0.833333333333,1.0,1.0,5.0,0.0,5.0,0.0,1.0
2977,1184.0,908.0,908.0,1.0,1184.0,1.0,36.0,2.0,1.0,6.0,6.0,0.0,0.503587736464,1.0,0.0,0.75,3.0,3.0,1180.0,0.857142857143,1.0,1.0,6.0,0.0,6.0,0.0,1.0
2978,1186.0,0.0,0.0,4.0,1186.0,1.0,117.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1183.0,0.5,1.0,1.0,12.0,0.0,12.0,0.0,1.0
2979,1186.0,2.0,2.0,4.0,1186.0,1.0,117.0,2.0,0.0,2.0,2.0,0.0,0.503587736464,1.0,0.0,0.666666666667,2.0,2.0,1183.0,0.666666666667,1.0,1.0,14.0,0.0,14.0,0.0,1.0
2980,1187.0,0.0,0.0,5.0,1187.0,1.0,137.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1179.0,0.666666666667,1.0,2.0,18.0,0.0,18.0,0.0,2.0
2981,1187.0,1.0,1.0,8.0,1187.0,1.0,137.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.666666666667,2.0,2.0,1179.0,0.8,1.0,2.0,20.0,0.0,20.0,0.0,2.0
2982,1187.0,67.0,67.0,7.0,1187.0,1.0,137.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.666666666667,2.0,2.0,1179.0,0.833333333333,1.0,1.0,44.0,0.0,44.0,0.0,1.0
2983,1186.0,0.0,1.0,11.0,1189.0,2.0,38.0,2.0,0.0,1.0,1.0,0.0,0.496412263536,0.5,0.0,0.666666666667,2.0,2.0,1183.0,0.5,2.0,1.0,12.0,0.0,12.0,0.0,1.0
2984,1184.0,0.0,1.0,11.0,1190.0,2.0,33.0,2.0,0.0,1.0,1.0,0.0,0.496412263536,0.5,0.0,0.75,3.0,3.0,1180.0,0.5,2.0,1.0,16.0,0.0,16.0,0.0,1.0
2985,1184.0,919.0,920.0,18.0,1190.0,2.0,33.0,2.0,0.0,2.0,2.0,0.0,0.496412263536,0.5,2.0,0.75,3.0,3.0,1180.0,0.666666666667,2.0,1.0,49.0,4.0,49.0,8.0,1.0
2986,1191.0,0.0,0.0,11.0,1191.0,1.0,138.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1188.0,0.5,1.0,1.0,13.0,0.0,13.0,0.0,1.0
2987,1191.0,2.0,2.0,13.0,1191.0,1.0,138.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,3.0,3.0,1188.0,0.666666666667,1.0,1.0,22.0,0.0,22.0,0.0,1.0
2988,1191.0,3.0,3.0,13.0,1191.0,1.0,138.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.75,3.0,3.0,1188.0,0.75,1.0,1.0,24.0,0.0,24.0,0.0,1.0
2989,1192.0,0.0,1.0,11.0,1192.0,1.0,61.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,3.0,3.0,1181.0,0.666666666667,1.0,2.0,11.0,0.0,11.0,0.0,2.0
2990,1192.0,7.0,8.0,13.0,1192.0,1.0,61.0,2.0,0.0,3.0,3.0,0.0,0.503587736464,1.0,0.0,0.75,3.0,3.0,1181.0,0.75,1.0,1.0,26.0,0.0,26.0,0.0,1.0
2991,1193.0,0.0,1.0,11.0,1193.0,1.0,120.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.666666666667,2.0,2.0,1182.0,0.666666666667,1.0,2.0,15.0,0.0,15.0,0.0,2.0
2992,1193.0,190.0,191.0,5.0,1193.0,1.0,120.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,0.666666666667,2.0,2.0,1182.0,0.75,1.0,1.0,42.0,4.0,42.0,8.0,1.0
2993,1193.0,1149.0,1150.0,18.0,1193.0,1.0,120.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,2.0,0.666666666667,2.0,2.0,1182.0,0.8,1.0,1.0,53.0,4.0,53.0,8.0,1.0
2994,1195.0,0.0,0.0,9.0,1195.0,1.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,1194.0,0.5,1.0,1.0,56.0,125.0,56.0,127.0,1.0
2995,1195.0,1.0,1.0,9.0,1195.0,1.0,16.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,20.0,0.833333333333,5.0,5.0,1194.0,0.8,1.0,3.0,58.0,126.0,58.0,128.0,3.0
2996,1195.0,145.0,145.0,34.0,1195.0,1.0,16.0,1.0,2.0,5.0,5.0,0.0,1.0,1.0,39.0,0.833333333333,5.0,5.0,1194.0,0.833333333333,1.0,1.0,163.0,244.0,167.0,246.0,1.0
2997,1195.0,148.0,148.0,34.0,1195.0,1.0,16.0,1.0,2.0,6.0,6.0,0.0,1.0,1.0,38.0,0.833333333333,5.0,5.0,1194.0,0.857142857143,1.0,1.0,168.0,245.0,172.0,247.0,1.0
2998,1195.0,210.0,210.0,38.0,1195.0,1.0,16.0,1.0,2.0,7.0,7.0,0.0,1.0,1.0,42.0,0.833333333333,5.0,5.0,1194.0,0.875,1.0,1.0,193.0,258.0,197.0,260.0,1.0
2999,,3.0,4.0,1.0,1196.0,1.0,46.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.615384615385,8.0,12.0,1148.0,0.5,1.0,1.0,2.0,6.0,2.0,6.0,1.0
3000,,3.0,6.0,1.0,1196.0,1.0,46.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.615384615385,8.0,12.0,1148.0,0.666666666667,1.0,1.0,2.0,6.0,2.0,6.0,1.0
3001,,57.0,60.0,1.0,1196.0,1.0,46.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.75,1.0,1.0,3.0,10.0,3.0,10.0,1.0
3002,,70.0,71.0,1.0,1196.0,1.0,46.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.8,1.0,1.0,6.0,11.0,6.0,11.0,1.0
3003,,70.0,72.0,1.0,1196.0,1.0,46.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.833333333333,1.0,1.0,6.0,11.0,6.0,11.0,1.0
3004,,70.0,73.0,1.0,1196.0,1.0,46.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.857142857143,1.0,1.0,6.0,11.0,6.0,11.0,1.0
3005,,74.0,77.0,1.0,1196.0,1.0,46.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.875,1.0,1.0,7.0,11.0,7.0,11.0,1.0
3006,,81.0,84.0,1.0,1196.0,1.0,46.0,1.0,0.0,8.0,8.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.888888888889,1.0,1.0,8.0,11.0,8.0,11.0,1.0
3007,,538.0,541.0,1.0,1196.0,1.0,46.0,1.0,0.0,9.0,9.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.9,1.0,1.0,9.0,11.0,9.0,11.0,1.0
3008,,840.0,843.0,1.0,1196.0,1.0,46.0,1.0,0.0,10.0,10.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.909090909091,1.0,1.0,10.0,12.0,10.0,12.0,1.0
3009,,1064.0,1067.0,1.0,1196.0,1.0,46.0,1.0,0.0,11.0,11.0,0.0,1.0,1.0,4.0,0.615384615385,8.0,12.0,1148.0,0.916666666667,1.0,1.0,11.0,12.0,11.0,12.0,1.0
3010,500.0,2.0,48.0,1.0,1198.0,6.0,32.0,7.0,0.0,1.0,1.0,-1.0,0.0892857142857,0.166666666667,0.0,0.823529411765,14.0,16.0,63.0,0.5,7.0,1.0,2.0,0.0,2.0,0.0,1.0
3011,500.0,2.0,50.0,1.0,1198.0,5.0,32.0,7.0,1.0,2.0,2.0,0.0,0.142857142857,0.2,0.0,0.823529411765,14.0,16.0,63.0,0.666666666667,5.0,1.0,2.0,0.0,2.0,0.0,1.0
3012,500.0,59.0,107.0,2.0,1198.0,5.0,32.0,8.0,1.0,3.0,3.0,2.0,0.0376175548589,0.2,0.0,0.823529411765,14.0,16.0,63.0,0.75,3.0,1.0,5.0,0.0,5.0,0.0,1.0
3013,500.0,503.0,551.0,2.0,1198.0,7.0,32.0,8.0,1.0,4.0,4.0,4.0,0.0815047021944,0.142857142857,0.0,0.823529411765,14.0,16.0,63.0,0.8,3.0,1.0,7.0,0.0,7.0,0.0,1.0
3014,,2.0,8.0,2.0,1201.0,1.0,71.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,3.0,3.0,1120.0,0.666666666667,1.0,2.0,2.0,0.0,2.0,0.0,2.0
3015,1205.0,2.0,40.0,11.0,1205.0,2.0,127.0,3.0,0.0,1.0,1.0,0.0,0.232161431246,0.5,0.0,0.833333333333,5.0,5.0,581.0,0.5,2.0,1.0,26.0,0.0,26.0,0.0,1.0
3016,1205.0,827.0,865.0,9.0,1205.0,1.0,127.0,3.0,0.0,2.0,2.0,0.0,0.446432286249,1.0,0.0,0.833333333333,5.0,5.0,581.0,0.666666666667,1.0,1.0,46.0,0.0,46.0,0.0,1.0
3017,,1.0,1.0,13.0,1209.0,1.0,62.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,1208.0,0.75,1.0,3.0,25.0,0.0,25.0,0.0,3.0
3018,,1.0,2.0,13.0,1209.0,2.0,62.0,3.0,0.0,4.0,4.0,1.0,0.232161431246,0.5,0.0,0.833333333333,5.0,5.0,1208.0,0.8,1.0,1.0,25.0,0.0,25.0,0.0,1.0
3019,,1372.0,1373.0,7.0,1209.0,2.0,62.0,3.0,0.0,5.0,5.0,1.0,0.232161431246,0.5,2.0,0.833333333333,5.0,5.0,1208.0,0.833333333333,1.0,1.0,57.0,3.0,57.0,9.0,1.0
3020,138.0,880.0,928.0,18.0,1211.0,3.0,45.0,3.0,0.0,1.0,1.0,0.0,0.321406282505,0.333333333333,2.0,0.833333333333,15.0,17.0,129.0,0.5,3.0,1.0,48.0,4.0,48.0,8.0,1.0
3021,,0.0,0.0,2.0,1213.0,1.0,288.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1212.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3022,,1.0,1.0,11.0,1216.0,2.0,28.0,3.0,0.0,1.0,1.0,0.0,0.232161431246,0.5,0.0,0.833333333333,5.0,5.0,1208.0,0.5,2.0,1.0,27.0,0.0,27.0,0.0,1.0
3023,,1.0,2.0,11.0,1216.0,1.0,28.0,3.0,0.0,2.0,2.0,-1.0,0.446432286249,1.0,0.0,0.833333333333,5.0,5.0,1208.0,0.666666666667,2.0,1.0,27.0,0.0,27.0,0.0,1.0
3024,,0.0,1.0,1.0,1217.0,2.0,153.0,2.0,1.0,1.0,1.0,0.0,0.496412263536,0.5,0.0,0.833333333333,5.0,5.0,1208.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0
3025,,2.0,3.0,1.0,1217.0,3.0,153.0,3.0,3.0,0.0,2.0,0.0,0.321406282505,0.333333333333,0.0,0.833333333333,5.0,5.0,1208.0,0.0,3.0,-1.0,0.0,0.0,2.0,0.0,1.0
3026,1221.0,0.0,0.0,20.0,1221.0,1.0,117.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1220.0,0.875,1.0,7.0,105.0,0.0,105.0,0.0,7.0
3027,1221.0,1.0,1.0,22.0,1221.0,1.0,117.0,1.0,3.0,11.0,11.0,0.0,1.0,1.0,0.0,0.909090909091,10.0,10.0,1220.0,0.916666666667,1.0,4.0,117.0,0.0,117.0,0.0,4.0
3028,1221.0,2.0,2.0,22.0,1221.0,1.0,117.0,1.0,3.0,12.0,12.0,0.0,1.0,1.0,0.0,0.909090909091,10.0,10.0,1220.0,0.923076923077,1.0,1.0,122.0,0.0,122.0,0.0,1.0
3029,1221.0,8.0,8.0,26.0,1221.0,1.0,117.0,1.0,4.0,13.0,13.0,0.0,1.0,1.0,0.0,0.909090909091,10.0,10.0,1220.0,0.928571428571,1.0,1.0,143.0,0.0,143.0,0.0,1.0
3030,1221.0,112.0,112.0,60.0,1221.0,1.0,117.0,1.0,4.0,14.0,14.0,0.0,1.0,1.0,2.0,0.909090909091,10.0,10.0,1220.0,0.933333333333,1.0,1.0,366.0,13.0,366.0,13.0,1.0
3031,1221.0,320.0,320.0,66.0,1221.0,1.0,117.0,1.0,4.0,15.0,15.0,0.0,1.0,1.0,2.0,0.909090909091,10.0,10.0,1220.0,0.9375,1.0,1.0,420.0,13.0,424.0,13.0,1.0
3032,1221.0,477.0,477.0,66.0,1221.0,1.0,117.0,1.0,4.0,16.0,16.0,0.0,1.0,1.0,2.0,0.909090909091,10.0,10.0,1220.0,0.941176470588,1.0,1.0,428.0,13.0,432.0,13.0,1.0
3033,1221.0,1343.0,1343.0,63.0,1221.0,1.0,117.0,1.0,4.0,17.0,17.0,0.0,1.0,1.0,2.0,0.909090909091,10.0,10.0,1220.0,0.944444444444,1.0,1.0,486.0,15.0,492.0,15.0,1.0
3034,1221.0,1442.0,1442.0,63.0,1221.0,1.0,117.0,1.0,4.0,18.0,18.0,0.0,1.0,1.0,2.0,0.909090909091,10.0,10.0,1220.0,0.947368421053,1.0,1.0,498.0,15.0,506.0,15.0,1.0
3035,1224.0,48.0,48.0,21.0,1223.0,2.0,175.0,3.0,0.0,2.0,2.0,0.0,0.232161431246,0.5,25.0,0.857142857143,6.0,6.0,1219.0,0.666666666667,2.0,2.0,100.0,158.0,100.0,160.0,2.0
3036,1224.0,0.0,0.0,15.0,1224.0,1.0,55.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1219.0,0.5,1.0,1.0,25.0,2.0,31.0,2.0,1.0
3037,1224.0,1.0,1.0,17.0,1224.0,1.0,55.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.857142857143,6.0,6.0,1219.0,0.666666666667,1.0,1.0,26.0,2.0,32.0,2.0,1.0
3038,1224.0,11.0,11.0,21.0,1224.0,1.0,55.0,2.0,0.0,3.0,3.0,0.0,0.503587736464,1.0,1.0,0.857142857143,6.0,6.0,1219.0,0.75,1.0,1.0,43.0,2.0,49.0,2.0,1.0
3039,1224.0,1055.0,1055.0,31.0,1224.0,1.0,55.0,4.0,1.0,4.0,4.0,0.0,0.411052843889,1.0,6.0,0.857142857143,6.0,6.0,1219.0,0.8,1.0,1.0,143.0,39.0,155.0,39.0,1.0
3040,1224.0,1410.0,1410.0,40.0,1224.0,1.0,55.0,4.0,1.0,5.0,5.0,0.0,0.411052843889,1.0,6.0,0.857142857143,6.0,6.0,1219.0,0.833333333333,1.0,1.0,157.0,45.0,173.0,45.0,1.0
3041,1225.0,5.0,50.0,19.0,1225.0,2.0,140.0,3.0,0.0,1.0,1.0,-1.0,0.232161431246,0.5,1.0,0.8,4.0,4.0,253.0,0.5,3.0,1.0,33.0,2.0,39.0,2.0,1.0
3042,1225.0,5.0,51.0,19.0,1225.0,1.0,140.0,3.0,0.0,2.0,2.0,-2.0,0.446432286249,1.0,1.0,0.8,4.0,4.0,253.0,0.666666666667,3.0,1.0,33.0,2.0,39.0,2.0,1.0
3043,1225.0,5.0,53.0,19.0,1225.0,1.0,140.0,3.0,0.0,3.0,3.0,-2.0,0.446432286249,1.0,1.0,0.8,4.0,4.0,253.0,0.75,3.0,1.0,33.0,2.0,39.0,2.0,1.0
3044,1224.0,10.0,11.0,10.0,1226.0,2.0,47.0,2.0,0.0,1.0,1.0,0.0,0.496412263536,0.5,2.0,0.857142857143,6.0,6.0,1219.0,0.5,2.0,1.0,24.0,10.0,30.0,10.0,1.0
3045,,0.0,0.0,22.0,1228.0,1.0,434.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1227.0,0.5,1.0,1.0,116.0,0.0,116.0,0.0,1.0
3046,,1.0,1.0,22.0,1228.0,1.0,434.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,1227.0,0.666666666667,1.0,1.0,118.0,0.0,118.0,0.0,1.0
3047,,2.0,2.0,23.0,1228.0,1.0,434.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,1227.0,0.833333333333,1.0,3.0,126.0,0.0,126.0,0.0,3.0
3048,,3.0,3.0,23.0,1228.0,1.0,434.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,1227.0,0.857142857143,1.0,1.0,131.0,0.0,131.0,0.0,1.0
3049,1230.0,1.0,1.0,1.0,1230.0,1.0,22.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,1229.0,0.666666666667,1.0,2.0,1.0,0.0,1.0,0.0,2.0
3050,1232.0,1.0,1.0,22.0,1232.0,1.0,139.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.666666666667,2.0,2.0,1231.0,0.8,1.0,4.0,119.0,0.0,119.0,0.0,4.0
3051,1232.0,3.0,3.0,23.0,1232.0,1.0,139.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.666666666667,2.0,2.0,1231.0,0.833333333333,1.0,1.0,130.0,0.0,130.0,0.0,1.0
3052,1232.0,5.0,5.0,23.0,1232.0,1.0,139.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.666666666667,2.0,2.0,1231.0,0.857142857143,1.0,1.0,132.0,0.0,132.0,0.0,1.0
3053,1232.0,8.0,8.0,28.0,1232.0,1.0,139.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.666666666667,2.0,2.0,1231.0,0.875,1.0,1.0,158.0,0.0,158.0,0.0,1.0
3054,,0.0,0.0,3.0,1234.0,2.0,90.0,2.0,0.0,-2.0,2.0,0.0,0.496412263536,0.5,1.0,0.0,0.0,0.0,1233.0,-0.666666666667,2.0,-2.0,-1.0,2.0,3.0,2.0,2.0
3055,1236.0,0.0,0.0,17.0,1236.0,1.0,116.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1235.0,0.857142857143,1.0,6.0,65.0,0.0,67.0,0.0,6.0
3056,1236.0,1.0,1.0,17.0,1236.0,1.0,116.0,1.0,2.0,7.0,7.0,0.0,1.0,1.0,0.0,0.8,12.0,14.0,1235.0,0.875,1.0,1.0,72.0,0.0,74.0,0.0,1.0
3057,1236.0,3.0,3.0,17.0,1236.0,1.0,116.0,1.0,3.0,8.0,8.0,0.0,1.0,1.0,0.0,0.8,12.0,14.0,1235.0,0.888888888889,1.0,1.0,73.0,0.0,75.0,0.0,1.0
3058,1236.0,37.0,37.0,31.0,1236.0,1.0,116.0,3.0,3.0,9.0,9.0,0.0,0.446432286249,1.0,0.0,0.8,12.0,14.0,1235.0,0.9,1.0,1.0,111.0,0.0,117.0,0.0,1.0
