UserId,UserViews,UserReputation,PostId,PostType,VoteType,PostCreation,VoteCreation
110,138,4513,423,2,2,2011-11-21T08:52:00.923,2011-11-22T00:00:00.000
110,138,4513,423,2,2,2011-11-21T08:52:00.923,2011-11-23T00:00:00.000
159,0,19,424,2,2,2011-11-21T11:39:02.817,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2011-11-21T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2012-01-18T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2012-02-02T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2012-05-23T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2012-05-23T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2012-08-22T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2014-02-18T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2014-02-18T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2014-02-18T00:00:00.000
157,226,5070,425,2,2,2011-11-21T12:46:08.777,2015-12-15T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2011-11-21T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2011-11-21T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2011-11-21T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2011-11-21T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2011-11-22T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2011-11-22T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2011-12-12T00:00:00.000
75,170,3135,426,1,2,2011-11-21T14:46:32.023,2012-03-02T00:00:00.000
76,40,2506,427,2,2,2011-11-21T15:09:41.940,2011-11-21T00:00:00.000
76,40,2506,427,2,2,2011-11-21T15:09:41.940,2011-11-21T00:00:00.000
76,40,2506,427,2,2,2011-11-21T15:09:41.940,2011-11-22T00:00:00.000
76,40,2506,427,2,2,2011-11-21T15:09:41.940,2011-12-12T00:00:00.000
111,33,2313,428,2,2,2011-11-21T15:13:10.593,2011-11-21T00:00:00.000
111,33,2313,428,2,2,2011-11-21T15:13:10.593,2011-11-21T00:00:00.000
111,33,2313,428,2,2,2011-11-21T15:13:10.593,2011-11-23T00:00:00.000
111,33,2313,428,2,2,2011-11-21T15:13:10.593,2011-11-26T00:00:00.000
111,33,2313,428,2,2,2011-11-21T15:13:10.593,2011-12-12T00:00:00.000
128,21,885,429,1,2,2011-11-21T17:12:11.423,2011-11-21T00:00:00.000
128,21,885,429,1,2,2011-11-21T17:12:11.423,2011-11-21T00:00:00.000
128,21,885,429,1,2,2011-11-21T17:12:11.423,2011-11-22T00:00:00.000
128,21,885,429,1,2,2011-11-21T17:12:11.423,2011-12-04T00:00:00.000
128,21,885,429,1,2,2011-11-21T17:12:11.423,2012-01-04T00:00:00.000
128,21,885,429,1,2,2011-11-21T17:12:11.423,2012-07-18T00:00:00.000
128,21,885,429,1,2,2011-11-21T17:12:11.423,2013-04-19T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2011-11-21T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2011-11-22T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2011-11-22T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2011-11-22T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2011-11-22T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2011-12-04T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2012-01-04T00:00:00.000
3,44,1317,430,2,2,2011-11-21T17:34:04.487,2012-07-18T00:00:00.000
54,186,7198,431,1,2,2011-11-21T17:46:32.713,2011-11-22T00:00:00.000
54,186,7198,431,1,2,2011-11-21T17:46:32.713,2011-11-22T00:00:00.000
54,186,7198,431,1,2,2011-11-21T17:46:32.713,2011-11-22T00:00:00.000
54,186,7198,431,1,2,2011-11-21T17:46:32.713,2012-03-09T00:00:00.000
54,186,7198,431,1,2,2011-11-21T17:46:32.713,2012-11-17T00:00:00.000
54,186,7198,431,1,2,2011-11-21T17:46:32.713,2013-02-04T00:00:00.000
54,186,7198,432,1,2,2011-11-21T18:03:07.090,2011-11-21T00:00:00.000
54,186,7198,432,1,2,2011-11-21T18:03:07.090,2011-11-22T00:00:00.000
54,186,7198,432,1,2,2011-11-21T18:03:07.090,2011-11-22T00:00:00.000
54,186,7198,432,1,2,2011-11-21T18:03:07.090,2011-11-22T00:00:00.000
54,186,7198,432,1,2,2011-11-21T18:03:07.090,2011-11-23T00:00:00.000
54,186,7198,432,1,2,2011-11-21T18:03:07.090,2012-03-15T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2011-11-21T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2011-11-21T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2011-11-22T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2011-11-22T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2011-11-22T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2013-05-30T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2014-03-04T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2015-09-01T00:00:00.000
54,186,7198,433,1,2,2011-11-21T18:14:48.827,2015-09-13T00:00:00.000
157,226,5070,434,2,2,2011-11-21T18:36:47.427,2011-11-21T00:00:00.000
157,226,5070,434,2,2,2011-11-21T18:36:47.427,2011-11-22T00:00:00.000
157,226,5070,434,2,2,2011-11-21T18:36:47.427,2011-11-23T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-11-21T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-11-21T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-11-22T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-11-22T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-11-22T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-11-23T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-12-14T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2011-12-16T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2012-10-28T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2014-03-04T00:00:00.000
76,40,2506,435,2,2,2011-11-21T18:44:11.203,2015-09-01T00:00:00.000
33,33,2173,436,2,2,2011-11-21T18:56:14.790,2011-11-21T00:00:00.000
33,33,2173,436,2,2,2011-11-21T18:56:14.790,2011-11-22T00:00:00.000
33,33,2173,436,2,2,2011-11-21T18:56:14.790,2011-11-23T00:00:00.000
33,33,2173,436,2,2,2011-11-21T18:56:14.790,2012-02-04T00:00:00.000
33,33,2173,436,2,2,2011-11-21T18:56:14.790,2013-02-08T00:00:00.000
33,33,2173,436,2,2,2011-11-21T18:56:14.790,2013-02-18T00:00:00.000
33,33,2173,437,2,2,2011-11-21T19:04:06.300,2011-11-21T00:00:00.000
33,33,2173,437,2,2,2011-11-21T19:04:06.300,2012-11-27T00:00:00.000
33,33,2173,437,2,2,2011-11-21T19:04:06.300,2013-07-30T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2011-11-21T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2011-11-21T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2011-11-21T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2011-11-22T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2011-11-22T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2011-11-22T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2012-03-06T00:00:00.000
54,186,7198,438,1,2,2011-11-21T19:06:25.760,2012-03-15T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-21T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-21T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-21T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-21T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-22T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-22T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-22T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2011-11-22T00:00:00.000
76,40,2506,439,2,2,2011-11-21T19:21:28.273,2012-01-17T00:00:00.000
157,226,5070,440,2,2,2011-11-21T19:27:34.767,2011-11-21T00:00:00.000
157,226,5070,440,2,2,2011-11-21T19:27:34.767,2011-11-22T00:00:00.000
157,226,5070,440,2,2,2011-11-21T19:27:34.767,2011-11-22T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2011-11-21T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2011-11-21T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2011-11-22T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2011-11-22T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2011-11-22T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2011-11-25T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2012-01-05T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2012-03-04T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2013-02-21T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2013-12-23T00:00:00.000
126,4,209,441,1,2,2011-11-21T22:15:46.937,2015-11-14T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2011-11-21T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2011-11-22T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2011-11-22T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2011-11-22T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2011-11-22T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2012-01-06T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2012-01-13T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2012-02-29T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2012-03-05T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2012-03-21T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2013-02-11T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2013-11-23T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2013-12-23T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2015-07-03T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2015-11-14T00:00:00.000
88,31,1562,442,2,2,2011-11-21T22:33:53.463,2015-12-14T00:00:00.000
157,226,5070,443,2,2,2011-11-21T22:37:10.353,2011-11-21T00:00:00.000
157,226,5070,443,2,2,2011-11-21T22:37:10.353,2011-11-22T00:00:00.000
157,226,5070,443,2,2,2011-11-21T22:37:10.353,2011-11-22T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2011-11-21T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2011-11-22T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2011-11-22T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2011-11-22T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2011-11-24T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2012-02-29T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2013-02-21T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2013-07-31T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2013-11-18T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2013-11-23T00:00:00.000
107,8,365,444,2,2,2011-11-21T22:39:39.193,2015-11-14T00:00:00.000
29,8,815,445,2,2,2011-11-21T23:02:30.863,2011-11-21T00:00:00.000
29,8,815,445,2,2,2011-11-21T23:02:30.863,2011-11-22T00:00:00.000
29,8,815,445,2,2,2011-11-21T23:02:30.863,2013-05-30T00:00:00.000
29,8,815,445,2,2,2011-11-21T23:02:30.863,2013-05-30T00:00:00.000
54,186,7198,446,1,2,2011-11-21T23:09:25.327,2011-11-21T00:00:00.000
54,186,7198,446,1,2,2011-11-21T23:09:25.327,2011-11-21T00:00:00.000
54,186,7198,446,1,2,2011-11-21T23:09:25.327,2011-11-22T00:00:00.000
54,186,7198,446,1,2,2011-11-21T23:09:25.327,2011-12-11T00:00:00.000
54,186,7198,446,1,2,2011-11-21T23:09:25.327,2012-03-09T00:00:00.000
54,186,7198,446,1,2,2011-11-21T23:09:25.327,2013-06-08T00:00:00.000
54,186,7198,446,1,2,2011-11-21T23:09:25.327,2015-11-14T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2011-11-21T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2011-11-22T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2011-12-16T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2012-03-04T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2012-05-08T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2014-01-26T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2015-01-26T00:00:00.000
29,8,815,447,2,2,2011-11-21T23:10:20.273,2015-05-16T00:00:00.000
157,226,5070,448,2,2,2011-11-21T23:22:24.240,2011-11-21T00:00:00.000
157,226,5070,448,2,2,2011-11-21T23:22:24.240,2011-11-22T00:00:00.000
157,226,5070,448,2,2,2011-11-21T23:22:24.240,2011-11-22T00:00:00.000
157,226,5070,448,2,2,2011-11-21T23:22:24.240,2011-11-22T00:00:00.000
157,226,5070,448,2,2,2011-11-21T23:22:24.240,2011-11-22T00:00:00.000
157,226,5070,448,2,2,2011-11-21T23:22:24.240,2011-12-11T00:00:00.000
84,7,770,449,2,2,2011-11-21T23:37:14.600,2011-11-21T00:00:00.000
84,7,770,449,2,2,2011-11-21T23:37:14.600,2011-11-22T00:00:00.000
84,7,770,449,2,2,2011-11-21T23:37:14.600,2011-11-22T00:00:00.000
84,7,770,449,2,2,2011-11-21T23:37:14.600,2011-11-22T00:00:00.000
84,7,770,449,2,2,2011-11-21T23:37:14.600,2011-11-22T00:00:00.000
84,7,770,449,2,2,2011-11-21T23:37:14.600,2012-05-02T00:00:00.000
84,7,770,449,2,2,2011-11-21T23:37:14.600,2015-11-14T00:00:00.000
84,7,770,449,2,3,2011-11-21T23:37:14.600,2011-11-22T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-11-22T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-11-22T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-11-22T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-11-22T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-11-22T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-11-23T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-11-24T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2011-12-14T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2012-01-04T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2012-06-07T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2014-01-04T00:00:00.000
160,7,74,450,1,2,2011-11-21T23:55:25.203,2014-12-26T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-23T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-11-24T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2011-12-28T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2012-01-04T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2012-06-07T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2012-09-01T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2013-02-10T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2013-10-23T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2014-12-20T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2014-12-20T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2014-12-22T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2015-02-04T00:00:00.000
88,31,1562,451,2,2,2011-11-22T00:27:54.797,2015-04-15T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2011-11-22T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2011-11-22T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2011-11-23T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2011-12-10T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2013-02-13T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2013-08-16T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2013-09-01T00:00:00.000
54,186,7198,452,1,2,2011-11-22T00:51:00.567,2015-06-05T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2011-11-22T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2011-11-22T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2011-11-22T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2011-11-23T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2013-02-13T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2013-02-15T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2013-02-21T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2013-02-26T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2013-10-22T00:00:00.000
34,7,404,454,2,2,2011-11-22T01:12:51.960,2015-06-05T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2011-11-22T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2011-11-22T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2011-11-22T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2011-11-22T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2011-11-22T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2011-11-24T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2012-02-29T00:00:00.000
137,10,991,455,1,2,2011-11-22T02:37:14.433,2012-03-02T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-22T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-22T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-22T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-22T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-22T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-22T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-22T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2011-11-25T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2012-01-04T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2012-12-10T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2012-12-10T00:00:00.000
101,5,205,456,1,2,2011-11-22T06:19:19.307,2012-12-10T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2011-11-22T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2011-11-22T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2011-11-22T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2011-11-22T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2011-11-22T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2011-11-22T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2011-11-23T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2012-01-17T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2013-07-03T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2015-11-01T00:00:00.000
137,10,991,457,1,2,2011-11-22T09:26:55.917,2015-11-02T00:00:00.000
75,170,3135,458,2,2,2011-11-22T10:11:04.583,2011-11-22T00:00:00.000
75,170,3135,458,2,2,2011-11-22T10:11:04.583,2013-05-30T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-22T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-11-23T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2011-12-11T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2013-06-30T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2013-07-02T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2013-07-03T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2013-08-21T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2015-11-02T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2015-11-02T00:00:00.000
105,72,5941,459,2,2,2011-11-22T10:12:12.903,2015-11-02T00:00:00.000
75,170,3135,460,2,2,2011-11-22T10:45:37.097,2011-11-22T00:00:00.000
75,170,3135,460,2,2,2011-11-22T10:45:37.097,2011-11-22T00:00:00.000
75,170,3135,460,2,2,2011-11-22T10:45:37.097,2011-11-30T00:00:00.000
75,170,3135,460,2,2,2011-11-22T10:45:37.097,2012-09-02T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-22T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-22T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-22T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-22T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-22T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-22T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-23T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-11-25T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2011-12-13T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2012-01-04T00:00:00.000
157,226,5070,461,2,2,2011-11-22T11:13:27.150,2013-01-04T00:00:00.000
75,170,3135,462,2,2,2011-11-22T12:56:42.947,2011-11-22T00:00:00.000
75,170,3135,462,2,2,2011-11-22T12:56:42.947,2011-11-22T00:00:00.000
75,170,3135,462,2,2,2011-11-22T12:56:42.947,2011-11-22T00:00:00.000
75,170,3135,462,2,2,2011-11-22T12:56:42.947,2011-11-22T00:00:00.000
75,170,3135,462,2,2,2011-11-22T12:56:42.947,2011-11-22T00:00:00.000
75,170,3135,462,2,2,2011-11-22T12:56:42.947,2015-11-02T00:00:00.000
75,170,3135,462,2,2,2011-11-22T12:56:42.947,2015-11-02T00:00:00.000
75,170,3135,463,1,2,2011-11-22T14:30:06.163,2011-11-22T00:00:00.000
75,170,3135,463,1,2,2011-11-22T14:30:06.163,2011-11-22T00:00:00.000
75,170,3135,463,1,2,2011-11-22T14:30:06.163,2011-11-22T00:00:00.000
75,170,3135,463,1,2,2011-11-22T14:30:06.163,2011-11-22T00:00:00.000
75,170,3135,463,1,2,2011-11-22T14:30:06.163,2011-11-22T00:00:00.000
75,170,3135,463,1,2,2011-11-22T14:30:06.163,2011-11-22T00:00:00.000
75,170,3135,463,1,2,2011-11-22T14:30:06.163,2012-01-17T00:00:00.000
134,6,839,464,2,2,2011-11-22T14:37:06.593,2011-11-22T00:00:00.000
134,6,839,464,2,2,2011-11-22T14:37:06.593,2011-11-22T00:00:00.000
134,6,839,464,2,2,2011-11-22T14:37:06.593,2011-11-22T00:00:00.000
134,6,839,464,2,2,2011-11-22T14:37:06.593,2011-11-22T00:00:00.000
134,6,839,464,2,2,2011-11-22T14:37:06.593,2011-11-23T00:00:00.000
134,6,839,464,2,2,2011-11-22T14:37:06.593,2011-11-23T00:00:00.000
