,AnsId,Age,QuestionId,AnsWordCount,AcceptedAnsId,QScore,QVotes,Score,Votes,Upvotes,Downvotes,CumVotes,CumScore,ReScore,QReScore,AnsRank,ReScore_rank,Ans_count,Pbias,DRank,EPbias
5290,907,0,900.0,17.0,901.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5291,901,2,900.0,118.0,901.0,11.0,11.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.916666666667,2,1,2,0.5,1,0.546423381237
5292,930,1,910.0,64.0,930.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.8,2,2,2,0.5,0,0.546423381237
5293,930,2,910.0,64.0,930.0,4.0,4.0,2.0,2.0,2.0,0.0,4.0,4.0,0.992584177762,0.8,2,1,2,0.5,1,0.546423381237
5294,911,2,910.0,80.0,930.0,4.0,4.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.8,2,1,2,0.5,1,0.546423381237
5295,911,342,910.0,80.0,930.0,4.0,4.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.8,2,1,2,0.5,1,0.546423381237
5296,916,0,913.0,160.0,915.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.990730222202,0.0,2,2,2,0.5,0,0.546423381237
5297,8736,1325,914.0,16.0,920.0,12.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.923076923077,2,2,2,0.5,0,0.546423381237
5298,2303,155,917.0,136.0,919.0,8.0,8.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.888888888889,2,2,2,0.5,0,0.546423381237
5299,936,1,918.0,40.0,921.0,19.0,21.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.863636363636,2,2,2,0.5,0,0.546423381237
5300,936,99,918.0,40.0,921.0,19.0,21.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.863636363636,2,2,2,0.5,0,0.546423381237
5301,936,691,918.0,40.0,921.0,19.0,21.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.863636363636,2,2,2,0.5,0,0.546423381237
5302,936,1304,918.0,40.0,921.0,19.0,21.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.863636363636,2,2,2,0.5,0,0.546423381237
5303,928,0,924.0,594.0,926.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5304,928,8,924.0,594.0,926.0,4.0,4.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.8,2,1,2,0.5,1,0.546423381237
5305,926,19,924.0,28.0,926.0,4.0,4.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.8,2,1,2,0.5,1,0.546423381237
5306,972,1,933.0,111.0,,5.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.833333333333,2,2,2,0.5,0,0.546423381237
5307,972,2,933.0,111.0,,5.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.833333333333,2,1,2,0.5,1,0.546423381237
5308,972,12,933.0,111.0,,5.0,5.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.833333333333,2,1,2,0.5,1,0.546423381237
5309,7038,958,935.0,103.0,937.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,2,2,2,0.5,0,0.546423381237
5310,7038,992,935.0,103.0,937.0,6.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.857142857143,2,2,2,0.5,0,0.546423381237
5311,968,1,965.0,79.0,981.0,6.0,6.0,3.0,3.0,3.0,0.0,6.0,6.0,0.994702984115,0.857142857143,2,1,2,0.5,1,0.546423381237
5312,968,3,965.0,79.0,981.0,6.0,6.0,2.0,2.0,2.0,0.0,8.0,8.0,0.995880098756,0.857142857143,2,1,2,0.5,1,0.546423381237
5313,981,3,965.0,95.0,981.0,6.0,6.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.857142857143,2,2,2,0.5,0,0.546423381237
5314,985,1,970.0,49.0,979.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5315,983,0,974.0,28.0,977.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5316,1035,3,980.0,72.0,982.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.916666666667,2,2,2,0.5,0,0.546423381237
5317,996,0,992.0,233.0,996.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.990730222202,0.0,2,2,2,0.5,0,0.546423381237
5318,998,0,997.0,28.0,999.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5319,3289,408,1004.0,69.0,1036.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,2,2,2,0.5,0,0.546423381237
5320,1046,5,1039.0,96.0,1045.0,6.0,6.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.857142857143,2,2,2,0.5,0,0.546423381237
5321,1050,0,1048.0,104.0,1092.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5322,1053,1,1051.0,402.0,1052.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5323,1053,233,1051.0,402.0,1052.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,2,1,2,0.5,1,0.546423381237
5324,1058,0,1056.0,68.0,1065.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5325,1058,283,1056.0,68.0,1065.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.666666666667,2,2,2,0.5,0,0.546423381237
5326,1061,0,1057.0,65.0,1062.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5327,1073,68,1063.0,112.0,1064.0,7.0,7.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.875,2,2,2,0.5,0,0.546423381237
5328,1069,0,1067.0,242.0,1069.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5329,1069,1,1067.0,242.0,1069.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,0.990730222202,0.666666666667,2,1,2,0.5,1,0.546423381237
5330,1068,1,1067.0,72.0,1069.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.666666666667,2,1,2,0.5,1,0.546423381237
5331,1072,0,1071.0,196.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5332,1074,1,1071.0,56.0,,13.0,13.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.928571428571,2,2,2,0.5,0,0.546423381237
5333,1074,3,1071.0,56.0,,13.0,13.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.928571428571,2,1,2,0.5,1,0.546423381237
5334,1074,9,1071.0,56.0,,13.0,13.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.928571428571,2,1,2,0.5,1,0.546423381237
5335,1074,36,1071.0,56.0,,13.0,13.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.928571428571,2,1,2,0.5,1,0.546423381237
5336,1074,168,1071.0,56.0,,13.0,13.0,2.0,2.0,2.0,0.0,8.0,8.0,0.995880098756,0.928571428571,2,1,2,0.5,1,0.546423381237
5337,1086,0,1076.0,34.0,1087.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5338,1090,0,1077.0,36.0,1085.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5339,1103,3,1080.0,62.0,,4.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.8,2,2,2,0.5,0,0.546423381237
5340,1103,199,1080.0,62.0,,4.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.8,2,2,2,0.5,0,0.546423381237
5341,1098,0,1096.0,47.0,1097.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5342,1102,0,1099.0,34.0,1102.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5343,1109,1,1108.0,66.0,1111.0,8.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,0.320973629603,0.888888888889,2,2,2,0.5,0,0.546423381237
5344,1170,12,1120.0,128.0,,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5345,1133,1,1123.0,111.0,1136.0,7.0,7.0,2.0,2.0,2.0,0.0,6.0,6.0,0.994702984115,0.875,2,1,2,0.5,1,0.546423381237
5346,1136,1,1123.0,66.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.875,2,2,2,0.5,0,0.546423381237
5347,1136,4,1123.0,66.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.875,2,1,2,0.5,1,0.546423381237
5348,1136,6,1123.0,66.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,7.0,7.0,0.995365111101,0.875,2,1,2,0.5,1,0.546423381237
5349,1133,15,1123.0,111.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,7.0,7.0,0.995365111101,0.875,2,2,2,0.5,0,0.546423381237
5350,1133,48,1123.0,111.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,10.0,10.0,0.99662917171,0.875,2,1,2,0.5,1,0.546423381237
5351,1133,53,1123.0,111.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,11.0,11.0,0.996910074067,0.875,2,1,2,0.5,1,0.546423381237
5352,1133,335,1123.0,111.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,12.0,12.0,0.997147760678,0.875,2,1,2,0.5,1,0.546423381237
5353,1133,1118,1123.0,111.0,1136.0,7.0,7.0,1.0,1.0,1.0,0.0,13.0,13.0,0.997351492058,0.875,2,1,2,0.5,1,0.546423381237
5354,2366,238,1129.0,43.0,1131.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5355,1141,1,1137.0,111.0,1141.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5356,1141,2,1137.0,111.0,1141.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,2,2,2,0.5,0,0.546423381237
5357,1141,9,1137.0,111.0,1141.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.75,2,1,2,0.5,1,0.546423381237
5358,1174,2,1149.0,15.0,1152.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.666666666667,2,2,2,0.5,0,0.546423381237
5359,1167,1,1151.0,124.0,1167.0,5.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.833333333333,2,2,2,0.5,0,0.546423381237
5360,1159,4,1151.0,33.0,1167.0,5.0,5.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.833333333333,2,1,2,0.5,1,0.546423381237
5361,1161,1,1156.0,30.0,1161.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.990730222202,0.5,2,2,2,0.5,0,0.546423381237
5362,1158,104,1156.0,16.0,1161.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.5,2,1,2,0.5,1,0.546423381237
5363,1190,1,1180.0,33.0,1184.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5364,1190,920,1180.0,33.0,1184.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,2,2,2,0.5,0,0.546423381237
5365,1238,6,1181.0,35.0,1192.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5366,1238,8,1181.0,35.0,1192.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,2,2,2,0.5,0,0.546423381237
5367,1238,12,1181.0,35.0,1192.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.75,2,2,2,0.5,0,0.546423381237
5368,1189,1,1183.0,38.0,1186.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.666666666667,2,2,2,0.5,0,0.546423381237
5369,1216,1,1208.0,28.0,,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,2,2,2,0.5,0,0.546423381237
5370,1226,11,1219.0,47.0,1224.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,2,2,2,0.5,0,0.546423381237
5371,15286,1400,1229.0,10.0,1230.0,5.0,5.0,-2.0,2.0,0.0,2.0,2.0,-2.0,-0.345693037064,0.833333333333,2,2,2,0.5,0,0.546423381237
5372,1234,0,1233.0,90.0,,0.0,0.0,-2.0,2.0,0.0,2.0,2.0,-2.0,-0.345693037064,0.0,2,2,2,0.5,0,0.546423381237
5373,1269,3,1235.0,78.0,1236.0,12.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,2,2,2,0.5,0,0.546423381237
5374,1261,2,1241.0,23.0,1261.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.666666666667,2,2,2,0.5,0,0.546423381237
5375,1242,6,1241.0,9.0,1261.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.666666666667,2,2,2,0.5,0,0.546423381237
5376,1242,1201,1241.0,9.0,1261.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.666666666667,2,2,2,0.5,0,0.546423381237
5377,1257,2,1251.0,46.0,,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.5,2,2,2,0.5,0,0.546423381237
5378,1258,0,1253.0,52.0,1256.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5379,1258,7,1253.0,52.0,1256.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.8,2,2,2,0.5,0,0.546423381237
5380,1260,0,1255.0,96.0,1259.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5381,1259,1,1255.0,191.0,1259.0,4.0,4.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.8,2,1,2,0.5,1,0.546423381237
5382,1260,1,1255.0,96.0,1259.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.8,2,2,2,0.5,0,0.546423381237
5383,1306,1,1266.0,104.0,1267.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.888888888889,2,2,2,0.5,0,0.546423381237
5384,1306,2,1266.0,104.0,1267.0,8.0,8.0,3.0,3.0,3.0,0.0,4.0,4.0,0.992584177762,0.888888888889,2,2,2,0.5,0,0.546423381237
5385,1267,2,1266.0,175.0,1267.0,8.0,8.0,1.0,1.0,1.0,0.0,9.0,9.0,0.996292088881,0.888888888889,2,1,2,0.5,1,0.546423381237
5386,1306,141,1266.0,104.0,1267.0,8.0,8.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.888888888889,2,2,2,0.5,0,0.546423381237
5387,1306,604,1266.0,104.0,1267.0,8.0,8.0,2.0,2.0,2.0,0.0,8.0,8.0,0.995880098756,0.888888888889,2,2,2,0.5,0,0.546423381237
5388,1270,1,1268.0,135.0,1270.0,9.0,9.0,4.0,4.0,4.0,0.0,4.0,4.0,0.992584177762,0.9,2,2,2,0.5,0,0.546423381237
5389,1349,2,1279.0,162.0,1296.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.875,2,2,2,0.5,0,0.546423381237
5390,1315,10,1280.0,98.0,1304.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5391,1315,493,1280.0,98.0,1304.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,2,2,2,0.5,0,0.546423381237
5392,1315,766,1280.0,98.0,1304.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.75,2,2,2,0.5,0,0.546423381237
5393,1293,0,1287.0,91.0,1293.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5394,1293,1,1287.0,91.0,1293.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.5,2,2,2,0.5,0,0.546423381237
5395,1294,1,1287.0,42.0,1293.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.5,2,1,2,0.5,1,0.546423381237
5396,1307,0,1301.0,31.0,1303.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5397,1307,1,1301.0,31.0,1303.0,11.0,11.0,2.0,2.0,2.0,0.0,3.0,3.0,0.990730222202,0.916666666667,2,2,2,0.5,0,0.546423381237
5398,1307,3,1301.0,31.0,1303.0,11.0,11.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.916666666667,2,1,2,0.5,1,0.546423381237
5399,1310,5,1308.0,112.0,1314.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.875,2,2,2,0.5,0,0.546423381237
5400,1341,0,1323.0,108.0,1346.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5401,2702,210,1325.0,43.0,1347.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.888888888889,2,2,2,0.5,0,0.546423381237
5402,2702,213,1325.0,43.0,1347.0,8.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.888888888889,2,2,2,0.5,0,0.546423381237
5403,8419,951,1327.0,56.0,1330.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.666666666667,2,2,2,0.5,0,0.546423381237
5404,8419,963,1327.0,56.0,1330.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.666666666667,2,2,2,0.5,0,0.546423381237
5405,1335,0,1328.0,79.0,1339.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5406,1335,3,1328.0,79.0,1339.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.666666666667,2,2,2,0.5,0,0.546423381237
5407,1335,98,1328.0,79.0,1339.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.666666666667,2,2,2,0.5,0,0.546423381237
5408,1336,0,1329.0,52.0,1334.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5409,1332,0,1331.0,7.0,1348.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.992584177762,0.0,2,2,2,0.5,0,0.546423381237
5410,1332,1,1331.0,7.0,1348.0,6.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,0.994702984115,0.857142857143,2,1,2,0.5,1,0.546423381237
5411,1348,1,1331.0,29.0,1348.0,6.0,6.0,2.0,2.0,2.0,0.0,7.0,7.0,0.995365111101,0.857142857143,2,1,2,0.5,1,0.546423381237
5412,1332,516,1331.0,7.0,1348.0,6.0,6.0,1.0,1.0,1.0,0.0,7.0,7.0,0.995365111101,0.857142857143,2,1,2,0.5,1,0.546423381237
5413,1352,7,1350.0,69.0,1497.0,11.0,13.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.785714285714,2,1,2,0.5,1,0.546423381237
5414,1352,8,1350.0,69.0,1497.0,11.0,13.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.785714285714,2,1,2,0.5,1,0.546423381237
5415,1497,8,1350.0,99.0,1497.0,11.0,13.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.785714285714,2,2,2,0.5,0,0.546423381237
5416,1352,11,1350.0,69.0,1497.0,11.0,13.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.785714285714,2,1,2,0.5,1,0.546423381237
5417,1352,783,1350.0,69.0,1497.0,11.0,13.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.785714285714,2,1,2,0.5,1,0.546423381237
5418,1370,0,1357.0,47.0,1367.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5419,1369,0,1359.0,175.0,1369.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5420,1368,0,1362.0,28.0,1363.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5421,1368,3,1362.0,28.0,1363.0,6.0,6.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.857142857143,2,2,2,0.5,0,0.546423381237
5422,1368,856,1362.0,28.0,1363.0,6.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.857142857143,2,2,2,0.5,0,0.546423381237
5423,1377,1,1375.0,31.0,1383.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,0.990730222202,0.666666666667,2,1,2,0.5,1,0.546423381237
5424,1401,1,1390.0,58.0,1403.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,2,2,2,0.5,0,0.546423381237
5425,3337,386,1392.0,105.0,,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,2,2,2,0.5,0,0.546423381237
5426,3337,387,1392.0,105.0,,6.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.857142857143,2,1,2,0.5,1,0.546423381237
5427,3337,404,1392.0,105.0,,6.0,6.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.857142857143,2,1,2,0.5,1,0.546423381237
5428,1402,0,1395.0,156.0,1400.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.990730222202,0.0,2,2,2,0.5,0,0.546423381237
5429,1410,1,1406.0,128.0,1409.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,2,2,2,0.5,0,0.546423381237
5430,1408,70,1407.0,171.0,1462.0,8.0,8.0,1.0,1.0,1.0,0.0,4.0,2.0,0.592584177762,0.888888888889,2,2,2,0.5,0,0.546423381237
5431,1408,72,1407.0,171.0,1462.0,8.0,8.0,1.0,1.0,1.0,0.0,5.0,3.0,0.660486814801,0.888888888889,2,2,2,0.5,0,0.546423381237
5432,1448,1,1415.0,75.0,1416.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5433,1419,17,1417.0,122.0,1418.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.888888888889,2,2,2,0.5,0,0.546423381237
5434,1419,142,1417.0,122.0,1418.0,8.0,8.0,-1.0,1.0,0.0,1.0,2.0,0.0,0.320973629603,0.888888888889,2,2,2,0.5,0,0.546423381237
5435,1419,1075,1417.0,122.0,1418.0,8.0,8.0,1.0,1.0,1.0,0.0,3.0,1.0,0.490730222202,0.888888888889,2,2,2,0.5,0,0.546423381237
5436,1426,1,1422.0,60.0,1425.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.990730222202,0.5,2,2,2,0.5,0,0.546423381237
5437,1453,0,1427.0,87.0,1449.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,2,2,2,0.5,0,0.546423381237
5438,1445,0,1433.0,90.0,1446.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5439,1442,0,1434.0,60.0,1441.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5440,1438,176,1435.0,73.0,2228.0,9.0,9.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.9,2,1,2,0.5,1,0.546423381237
5441,1452,0,1450.0,163.0,1451.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,2,2,2,0.5,0,0.546423381237
5442,1451,4,1450.0,227.0,1451.0,5.0,5.0,1.0,1.0,1.0,0.0,7.0,7.0,0.995365111101,0.833333333333,2,1,2,0.5,1,0.546423381237
5443,1452,42,1450.0,163.0,1451.0,5.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.833333333333,2,2,2,0.5,0,0.546423381237
5444,2369,133,1456.0,16.0,1457.0,7.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.7,2,2,2,0.5,0,0.546423381237
5445,1631,11,1460.0,27.0,1464.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.888888888889,2,2,2,0.5,0,0.546423381237
5446,1631,12,1460.0,27.0,1464.0,8.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.888888888889,2,2,2,0.5,0,0.546423381237
5447,1469,2,1467.0,43.0,1468.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
5448,1469,560,1467.0,43.0,1468.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,2,2,2,0.5,0,0.546423381237
5449,3423,400,1472.0,201.0,,13.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.928571428571,2,2,2,0.5,0,0.546423381237
5450,3423,1106,1472.0,201.0,,13.0,13.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.928571428571,2,2,2,0.5,0,0.546423381237
5451,2300,119,1474.0,289.0,1482.0,10.0,12.0,-2.0,2.0,0.0,2.0,2.0,-2.0,-0.345693037064,0.769230769231,2,2,2,0.5,0,0.546423381237
5452,1489,863,1475.0,63.0,5408.0,5.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.833333333333,2,1,2,0.5,1,0.546423381237
5453,1503,1,1499.0,140.0,1501.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,2,2,2,0.5,0,0.546423381237
