,AnsId,QuestionId,index,Votes,AnsRank,Age,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank,EPbias
5968,696,694.0,1786,1.0,1,796,0.99662917171,0.25,0.0625,0.0,0.328706624606
5969,717,694.0,1786,0.0,2,796,0.992584177762,0.5,0.25,0.0,0.18927444795
5970,718,694.0,1786,0.0,3,796,0.990730222202,0.75,0.5625,0.0,0.218296529968
5971,751,694.0,1786,0.0,4,796,0.987640296269,1.0,1.0,0.0,0.263722397476
5972,696,694.0,1787,0.0,1,846,0.99662917171,0.25,0.0625,0.0,0.328706624606
5973,717,694.0,1787,1.0,2,846,0.993820148135,0.5,0.25,0.0,0.18927444795
5974,718,694.0,1787,0.0,3,846,0.990730222202,0.75,0.5625,0.0,0.218296529968
5975,751,694.0,1787,0.0,4,846,0.987640296269,1.0,1.0,0.0,0.263722397476
5976,696,694.0,1788,0.0,1,858,0.99662917171,0.25,0.0625,0.0,0.328706624606
5977,718,694.0,1788,1.0,2,858,0.992584177762,0.5,0.25,-0.25,0.18927444795
5978,717,694.0,1788,0.0,3,858,0.993820148135,0.75,0.5625,0.25,0.218296529968
5979,751,694.0,1788,0.0,4,858,0.987640296269,1.0,1.0,0.0,0.263722397476
5980,696,694.0,1789,0.0,1,874,0.99662917171,0.25,0.0625,0.0,0.328706624606
5981,718,694.0,1789,1.0,2,874,0.993820148135,0.5,0.25,0.0,0.18927444795
5982,717,694.0,1789,0.0,3,874,0.993820148135,0.75,0.5625,0.0,0.218296529968
5983,751,694.0,1789,0.0,4,874,0.987640296269,1.0,1.0,0.0,0.263722397476
5984,696,694.0,1790,1.0,1,886,0.996910074067,0.25,0.0625,0.0,0.328706624606
5985,718,694.0,1790,0.0,2,886,0.993820148135,0.5,0.25,0.0,0.18927444795
5986,717,694.0,1790,0.0,3,886,0.993820148135,0.75,0.5625,0.0,0.218296529968
5987,751,694.0,1790,0.0,4,886,0.987640296269,1.0,1.0,0.0,0.263722397476
5988,696,694.0,1791,0.0,1,1054,0.996910074067,0.25,0.0625,0.0,0.328706624606
5989,751,694.0,1791,1.0,2,1054,0.990730222202,0.5,0.25,-0.5,0.18927444795
5990,718,694.0,1791,0.0,3,1054,0.993820148135,0.75,0.5625,0.25,0.218296529968
5991,717,694.0,1791,0.0,4,1054,0.993820148135,1.0,1.0,0.25,0.263722397476
6080,724,722.0,1843,0.0,1,1188,0.993820148135,0.25,0.0625,0.0,0.328706624606
6081,726,722.0,1843,0.0,2,1188,0.990730222202,0.5,0.25,0.0,0.18927444795
6082,723,722.0,1843,0.0,3,1188,0.987640296269,0.75,0.5625,0.0,0.218296529968
6083,12205,722.0,1843,1.0,4,1188,0.0,1.0,1.0,0.0,0.263722397476
6084,724,722.0,1844,0.0,1,1189,0.993820148135,0.25,0.0625,0.0,0.328706624606
6085,12205,722.0,1844,1.0,2,1189,0.981460444404,0.5,0.25,-0.5,0.18927444795
6086,726,722.0,1844,0.0,3,1189,0.990730222202,0.75,0.5625,0.25,0.218296529968
6087,723,722.0,1844,0.0,4,1189,0.987640296269,1.0,1.0,0.25,0.263722397476
6125,728,727.0,1854,0.0,1,34,0.993820148135,0.25,0.0625,0.0,0.328706624606
6126,733,727.0,1854,0.0,2,34,0.992584177762,0.5,0.25,0.0,0.18927444795
6127,741,727.0,1854,0.0,3,34,0.981460444404,0.75,0.5625,0.0,0.218296529968
6128,730,727.0,1854,1.0,4,34,0.0,1.0,1.0,0.0,0.263722397476
6129,728,727.0,1855,0.0,1,35,0.993820148135,0.25,0.0625,0.0,0.328706624606
6130,733,727.0,1855,1.0,2,35,0.993820148135,0.5,0.25,0.0,0.18927444795
6131,741,727.0,1855,0.0,3,35,0.981460444404,0.75,0.5625,0.0,0.218296529968
6132,730,727.0,1855,0.0,4,35,0.0,1.0,1.0,0.0,0.263722397476
6133,728,727.0,1856,1.0,1,37,0.994702984115,0.25,0.0625,0.0,0.328706624606
6134,733,727.0,1856,1.0,2,37,0.994702984115,0.5,0.25,0.0,0.18927444795
6135,741,727.0,1856,0.0,3,37,0.981460444404,0.75,0.5625,0.0,0.218296529968
6136,730,727.0,1856,0.0,4,37,0.0,1.0,1.0,0.0,0.263722397476
6137,728,727.0,1857,1.0,1,55,0.995365111101,0.25,0.0625,0.0,0.328706624606
6138,733,727.0,1857,1.0,2,55,0.995365111101,0.5,0.25,0.0,0.18927444795
6139,741,727.0,1857,0.0,3,55,0.981460444404,0.75,0.5625,0.0,0.218296529968
6140,730,727.0,1857,0.0,4,55,0.0,1.0,1.0,0.0,0.263722397476
6266,794,793.0,1935,5.0,1,1,0.987640296269,0.25,0.0625,0.0,0.328706624606
6267,796,793.0,1935,1.0,2,1,0.981460444404,0.5,0.25,0.0,0.18927444795
6268,795,793.0,1935,1.0,3,1,0.981460444404,0.75,0.5625,0.0,0.218296529968
6269,799,793.0,1935,1.0,4,1,0.0,1.0,1.0,0.0,0.263722397476
6270,794,793.0,1936,1.0,1,2,0.995365111101,0.25,0.0625,0.0,0.328706624606
6271,799,793.0,1936,1.0,2,2,0.981460444404,0.5,0.25,-0.5,0.18927444795
6272,795,793.0,1936,1.0,3,2,0.987640296269,0.75,0.5625,0.25,0.218296529968
6273,796,793.0,1936,1.0,4,2,0.987640296269,1.0,1.0,0.25,0.263722397476
6274,794,793.0,1937,1.0,1,3,0.995880098756,0.25,0.0625,0.0,0.328706624606
6275,799,793.0,1937,0.0,2,3,0.981460444404,0.5,0.25,-0.5,0.18927444795
6276,795,793.0,1937,0.0,3,3,0.987640296269,0.75,0.5625,0.25,0.218296529968
6277,796,793.0,1937,0.0,4,3,0.987640296269,1.0,1.0,0.25,0.263722397476
6278,794,793.0,1938,1.0,1,7,0.996292088881,0.25,0.0625,0.0,0.328706624606
6279,795,793.0,1938,1.0,2,7,0.990730222202,0.5,0.25,0.0,0.18927444795
6280,796,793.0,1938,1.0,3,7,0.990730222202,0.75,0.5625,0.0,0.218296529968
6281,799,793.0,1938,1.0,4,7,0.987640296269,1.0,1.0,0.0,0.263722397476
6282,794,793.0,1939,1.0,1,50,0.99662917171,0.25,0.0625,0.0,0.328706624606
6283,795,793.0,1939,1.0,2,50,0.992584177762,0.5,0.25,0.0,0.18927444795
6284,796,793.0,1939,0.0,3,50,0.990730222202,0.75,0.5625,0.0,0.218296529968
6285,799,793.0,1939,0.0,4,50,0.987640296269,1.0,1.0,0.0,0.263722397476
6286,794,793.0,1940,1.0,1,83,0.996910074067,0.25,0.0625,0.0,0.328706624606
6287,795,793.0,1940,0.0,2,83,0.992584177762,0.5,0.25,0.0,0.18927444795
6288,796,793.0,1940,0.0,3,83,0.990730222202,0.75,0.5625,0.0,0.218296529968
6289,799,793.0,1940,0.0,4,83,0.987640296269,1.0,1.0,0.0,0.263722397476
6290,794,793.0,1941,1.0,1,906,0.997147760678,0.25,0.0625,0.0,0.328706624606
6291,795,793.0,1941,0.0,2,906,0.992584177762,0.5,0.25,0.0,0.18927444795
6292,796,793.0,1941,0.0,3,906,0.990730222202,0.75,0.5625,0.0,0.218296529968
6293,799,793.0,1941,0.0,4,906,0.987640296269,1.0,1.0,0.0,0.263722397476
6294,794,793.0,1942,1.0,1,1031,0.997351492058,0.25,0.0625,0.0,0.328706624606
6295,795,793.0,1942,0.0,2,1031,0.992584177762,0.5,0.25,0.0,0.18927444795
6296,796,793.0,1942,0.0,3,1031,0.990730222202,0.75,0.5625,0.0,0.218296529968
6297,799,793.0,1942,0.0,4,1031,0.987640296269,1.0,1.0,0.0,0.263722397476
6298,800,798.0,1943,6.0,1,0,0.0,0.25,0.0625,0.0,0.328706624606
6299,801,798.0,1943,6.0,2,0,0.0,0.5,0.25,0.0,0.18927444795
6300,802,798.0,1943,3.0,3,0,0.0,0.75,0.5625,0.0,0.218296529968
6301,803,798.0,1943,1.0,4,0,0.0,1.0,1.0,0.0,0.263722397476
6302,800,798.0,1944,1.0,1,1,0.994702984115,0.25,0.0625,0.0,0.328706624606
6303,801,798.0,1944,1.0,2,1,0.994702984115,0.5,0.25,0.0,0.18927444795
6304,803,798.0,1944,1.0,3,1,0.981460444404,0.75,0.5625,0.0,0.218296529968
6305,802,798.0,1944,0.0,4,1,0.0,1.0,1.0,0.0,0.263722397476
6406,826,818.0,1987,0.0,1,3,0.990730222202,0.25,0.0625,0.0,0.328706624606
6407,832,818.0,1987,0.0,2,3,0.987640296269,0.5,0.25,0.0,0.18927444795
6408,825,818.0,1987,0.0,3,3,0.981460444404,0.75,0.5625,0.0,0.218296529968
6409,866,818.0,1987,4.0,4,3,0.0,1.0,1.0,0.0,0.263722397476
6410,866,818.0,1988,2.0,1,4,0.992584177762,0.25,0.0625,0.0,0.328706624606
6411,832,818.0,1988,0.0,2,4,0.987640296269,0.5,0.25,-0.25,0.18927444795
6412,826,818.0,1988,1.0,3,4,0.992584177762,0.75,0.5625,0.25,0.218296529968
6413,825,818.0,1988,0.0,4,4,0.981460444404,1.0,1.0,0.0,0.263722397476
6414,866,818.0,1989,2.0,1,5,0.994702984115,0.25,0.0625,0.0,0.328706624606
6415,832,818.0,1989,0.0,2,5,0.987640296269,0.5,0.25,-0.25,0.18927444795
6416,826,818.0,1989,0.0,3,5,0.992584177762,0.75,0.5625,0.25,0.218296529968
6417,825,818.0,1989,0.0,4,5,0.981460444404,1.0,1.0,0.0,0.263722397476
6418,866,818.0,1990,1.0,1,6,0.995880098756,0.25,0.0625,0.0,0.328706624606
6419,832,818.0,1990,0.0,2,6,0.987640296269,0.5,0.25,-0.25,0.18927444795
6420,826,818.0,1990,0.0,3,6,0.992584177762,0.75,0.5625,0.25,0.218296529968
6421,825,818.0,1990,0.0,4,6,0.981460444404,1.0,1.0,0.0,0.263722397476
6422,866,818.0,1991,1.0,1,138,0.996292088881,0.25,0.0625,0.0,0.328706624606
6423,832,818.0,1991,0.0,2,138,0.987640296269,0.5,0.25,-0.25,0.18927444795
6424,826,818.0,1991,0.0,3,138,0.992584177762,0.75,0.5625,0.25,0.218296529968
6425,825,818.0,1991,0.0,4,138,0.981460444404,1.0,1.0,0.0,0.263722397476
6464,4282,827.0,2008,0.0,1,982,0.987640296269,0.25,0.0625,-0.5,0.328706624606
6465,831,827.0,2008,0.0,2,982,0.997147760678,0.5,0.25,0.25,0.18927444795
6466,828,827.0,2008,0.0,3,982,0.992584177762,0.75,0.5625,0.25,0.218296529968
6467,4398,827.0,2008,1.0,4,982,0.0,1.0,1.0,0.0,0.263722397476
6468,831,827.0,2009,0.0,1,983,0.997147760678,0.25,0.0625,0.0,0.328706624606
6469,828,827.0,2009,1.0,2,983,0.993820148135,0.5,0.25,0.0,0.18927444795
6470,4282,827.0,2009,1.0,3,983,0.990730222202,0.75,0.5625,0.0,0.218296529968
6471,4398,827.0,2009,0.0,4,983,0.0,1.0,1.0,0.0,0.263722397476
6472,831,827.0,2010,1.0,1,1065,0.997351492058,0.25,0.0625,0.0,0.328706624606
6473,828,827.0,2010,0.0,2,1065,0.993820148135,0.5,0.25,0.0,0.18927444795
6474,4282,827.0,2010,0.0,3,1065,0.990730222202,0.75,0.5625,0.0,0.218296529968
6475,4398,827.0,2010,0.0,4,1065,0.0,1.0,1.0,0.0,0.263722397476
6476,831,827.0,2011,0.0,1,1068,0.997351492058,0.25,0.0625,0.0,0.328706624606
6477,4282,827.0,2011,1.0,2,1068,0.992584177762,0.5,0.25,-0.25,0.18927444795
6478,828,827.0,2011,0.0,3,1068,0.993820148135,0.75,0.5625,0.25,0.218296529968
6479,4398,827.0,2011,0.0,4,1068,0.0,1.0,1.0,0.0,0.263722397476
6480,831,827.0,2012,1.0,1,1102,0.997528059254,0.25,0.0625,0.0,0.328706624606
6481,4282,827.0,2012,0.0,2,1102,0.992584177762,0.5,0.25,-0.25,0.18927444795
6482,828,827.0,2012,0.0,3,1102,0.993820148135,0.75,0.5625,0.25,0.218296529968
6483,4398,827.0,2012,0.0,4,1102,0.0,1.0,1.0,0.0,0.263722397476
6484,831,827.0,2013,0.0,1,1158,0.997528059254,0.25,0.0625,0.0,0.328706624606
6485,828,827.0,2013,1.0,2,1158,0.994702984115,0.5,0.25,0.0,0.18927444795
6486,4282,827.0,2013,0.0,3,1158,0.992584177762,0.75,0.5625,0.0,0.218296529968
6487,4398,827.0,2013,0.0,4,1158,0.0,1.0,1.0,0.0,0.263722397476
6488,831,827.0,2014,0.0,1,1262,0.997528059254,0.25,0.0625,0.0,0.328706624606
6489,828,827.0,2014,1.0,2,1262,0.995365111101,0.5,0.25,0.0,0.18927444795
6490,4282,827.0,2014,0.0,3,1262,0.992584177762,0.75,0.5625,0.0,0.218296529968
6491,4398,827.0,2014,0.0,4,1262,0.0,1.0,1.0,0.0,0.263722397476
6492,831,827.0,2015,2.0,1,1309,0.997682555551,0.25,0.0625,0.0,0.328706624606
6493,828,827.0,2015,0.0,2,1309,0.995365111101,0.5,0.25,0.0,0.18927444795
6494,4282,827.0,2015,0.0,3,1309,0.992584177762,0.75,0.5625,0.0,0.218296529968
6495,4398,827.0,2015,0.0,4,1309,0.0,1.0,1.0,0.0,0.263722397476
6496,831,827.0,2016,1.0,1,1373,0.997940049378,0.25,0.0625,0.0,0.328706624606
6497,828,827.0,2016,0.0,2,1373,0.995365111101,0.5,0.25,0.0,0.18927444795
6498,4282,827.0,2016,0.0,3,1373,0.992584177762,0.75,0.5625,0.0,0.218296529968
6499,4398,827.0,2016,0.0,4,1373,0.0,1.0,1.0,0.0,0.263722397476
6612,855,854.0,2081,0.0,1,1139,0.995365111101,0.25,0.0625,0.0,0.328706624606
6613,11870,854.0,2081,1.0,2,1139,0.0,0.5,0.25,-0.25,0.18927444795
6614,2976,854.0,2081,0.0,3,1139,0.320973629603,0.75,0.5625,0.25,0.218296529968
6615,5616,854.0,2081,0.0,4,1139,0.0,1.0,1.0,0.0,0.263722397476
6679,889,888.0,2113,1.0,1,0,0.0,0.25,0.0625,0.0,0.328706624606
6680,890,888.0,2113,8.0,2,0,0.0,0.5,0.25,0.0,0.18927444795
6681,891,888.0,2113,1.0,3,0,0.0,0.75,0.5625,0.0,0.218296529968
6682,893,888.0,2113,2.0,4,0,0.0,1.0,1.0,0.0,0.263722397476
6683,890,888.0,2114,1.0,1,1,0.995880098756,0.25,0.0625,0.0,0.328706624606
6684,891,888.0,2114,1.0,2,1,0.981460444404,0.5,0.25,0.0,0.18927444795
6685,889,888.0,2114,0.0,3,1,0.0,0.75,0.5625,0.0,0.218296529968
6686,893,888.0,2114,1.0,4,1,-0.345693037064,1.0,1.0,0.0,0.263722397476
6687,890,888.0,2115,1.0,1,2,0.996292088881,0.25,0.0625,0.0,0.328706624606
6688,891,888.0,2115,1.0,2,2,0.987640296269,0.5,0.25,0.0,0.18927444795
6689,889,888.0,2115,0.0,3,2,0.0,0.75,0.5625,0.0,0.218296529968
6690,893,888.0,2115,0.0,4,2,-0.345693037064,1.0,1.0,0.0,0.263722397476
6691,890,888.0,2116,1.0,1,21,0.99662917171,0.25,0.0625,0.0,0.328706624606
6692,891,888.0,2116,0.0,2,21,0.987640296269,0.5,0.25,0.0,0.18927444795
6693,889,888.0,2116,0.0,3,21,0.0,0.75,0.5625,0.0,0.218296529968
6694,893,888.0,2116,0.0,4,21,-0.345693037064,1.0,1.0,0.0,0.263722397476
6717,901,900.0,2129,0.0,1,367,0.995365111101,0.25,0.0625,0.0,0.328706624606
6718,907,900.0,2129,0.0,2,367,0.995365111101,0.5,0.25,0.0,0.18927444795
6719,931,900.0,2129,0.0,3,367,0.981460444404,0.75,0.5625,0.0,0.218296529968
6720,3165,900.0,2129,3.0,4,367,0.0,1.0,1.0,0.0,0.263722397476
6721,901,900.0,2130,1.0,1,368,0.995880098756,0.25,0.0625,0.0,0.328706624606
6722,3165,900.0,2130,1.0,2,368,0.990730222202,0.5,0.25,-0.25,0.18927444795
6723,907,900.0,2130,1.0,3,368,0.995880098756,0.75,0.5625,0.25,0.218296529968
6724,931,900.0,2130,0.0,4,368,0.981460444404,1.0,1.0,0.0,0.263722397476
6725,901,900.0,2131,0.0,1,400,0.995880098756,0.25,0.0625,0.0,0.328706624606
6726,3165,900.0,2131,0.0,2,400,0.990730222202,0.5,0.25,-0.25,0.18927444795
6727,931,900.0,2131,1.0,3,400,0.987640296269,0.75,0.5625,-0.25,0.218296529968
6728,907,900.0,2131,0.0,4,400,0.995880098756,1.0,1.0,0.5,0.263722397476
6729,901,900.0,2132,1.0,1,423,0.996292088881,0.25,0.0625,0.0,0.328706624606
6730,3165,900.0,2132,0.0,2,423,0.990730222202,0.5,0.25,-0.25,0.18927444795
6731,931,900.0,2132,0.0,3,423,0.987640296269,0.75,0.5625,-0.25,0.218296529968
6732,907,900.0,2132,0.0,4,423,0.995880098756,1.0,1.0,0.5,0.263722397476
6733,901,900.0,2133,1.0,1,434,0.99662917171,0.25,0.0625,0.0,0.328706624606
6734,3165,900.0,2133,0.0,2,434,0.990730222202,0.5,0.25,-0.25,0.18927444795
6735,907,900.0,2133,1.0,3,434,0.996292088881,0.75,0.5625,0.25,0.218296529968
6736,931,900.0,2133,0.0,4,434,0.987640296269,1.0,1.0,0.0,0.263722397476
6737,901,900.0,2134,3.0,1,1115,0.996910074067,0.25,0.0625,0.0,0.328706624606
6738,3165,900.0,2134,0.0,2,1115,0.990730222202,0.5,0.25,-0.25,0.18927444795
6739,907,900.0,2134,1.0,3,1115,0.99662917171,0.75,0.5625,0.25,0.218296529968
6740,931,900.0,2134,0.0,4,1115,0.987640296269,1.0,1.0,0.0,0.263722397476
6741,901,900.0,2135,0.0,1,1352,0.996910074067,0.25,0.0625,0.0,0.328706624606
6742,3165,900.0,2135,1.0,2,1352,0.992584177762,0.5,0.25,-0.25,0.18927444795
6743,907,900.0,2135,0.0,3,1352,0.99662917171,0.75,0.5625,0.25,0.218296529968
6744,931,900.0,2135,0.0,4,1352,0.987640296269,1.0,1.0,0.0,0.263722397476
7025,986,974.0,2243,0.0,1,703,0.987640296269,0.25,0.0625,0.0,0.328706624606
7026,983,974.0,2243,0.0,2,703,0.981460444404,0.5,0.25,0.0,0.18927444795
7027,4436,974.0,2243,1.0,3,703,0.0,0.75,0.5625,0.0,0.218296529968
7028,977,974.0,2243,0.0,4,703,0.0,1.0,1.0,0.0,0.263722397476
7124,1047,1042.0,2298,0.0,1,132,0.981460444404,0.25,0.0625,0.0,0.328706624606
7125,2213,1042.0,2298,1.0,2,132,0.0,0.5,0.25,0.0,0.18927444795
7126,2203,1042.0,2298,0.0,3,132,0.0,0.75,0.5625,0.0,0.218296529968
7127,2204,1042.0,2298,0.0,4,132,0.0,1.0,1.0,0.0,0.263722397476
7214,1072,1071.0,2341,1.0,1,1076,0.996292088881,0.25,0.0625,0.0,0.328706624606
7215,1074,1071.0,2341,1.0,2,1076,0.843301606831,0.5,0.25,-0.25,0.18927444795
7216,1088,1071.0,2341,0.0,3,1076,0.981460444404,0.75,0.5625,0.25,0.218296529968
7217,10462,1071.0,2341,1.0,4,1076,0.0,1.0,1.0,0.0,0.263722397476
7218,1074,1071.0,2342,0.0,1,1077,0.843301606831,0.25,0.0625,-0.75,0.328706624606
7219,1072,1071.0,2342,1.0,2,1077,0.99662917171,0.5,0.25,0.25,0.18927444795
7220,10462,1071.0,2342,2.0,3,1077,0.981460444404,0.75,0.5625,0.25,0.218296529968
7221,1088,1071.0,2342,0.0,4,1077,0.981460444404,1.0,1.0,0.25,0.263722397476
7222,1074,1071.0,2343,1.0,1,1078,0.854494349201,0.25,0.0625,-0.75,0.328706624606
7223,1072,1071.0,2343,0.0,2,1078,0.99662917171,0.5,0.25,0.25,0.18927444795
7224,10462,1071.0,2343,0.0,3,1078,0.981460444404,0.75,0.5625,0.25,0.218296529968
7225,1088,1071.0,2343,0.0,4,1078,0.981460444404,1.0,1.0,0.25,0.263722397476
7339,1102,1099.0,2382,0.0,1,776,0.993820148135,0.25,0.0625,0.0,0.328706624606
7340,2766,1099.0,2382,0.0,2,776,0.981460444404,0.5,0.25,0.0,0.18927444795
7341,5025,1099.0,2382,1.0,3,776,0.0,0.75,0.5625,0.0,0.218296529968
7342,1100,1099.0,2382,0.0,4,776,0.0,1.0,1.0,0.0,0.263722397476
7446,1141,1137.0,2440,0.0,1,943,0.992584177762,0.25,0.0625,0.0,0.328706624606
7447,8266,1137.0,2440,1.0,2,943,0.987640296269,0.5,0.25,0.0,0.18927444795
7448,1138,1137.0,2440,0.0,3,943,0.987640296269,0.75,0.5625,0.0,0.218296529968
7449,8268,1137.0,2440,1.0,4,943,0.0,1.0,1.0,0.0,0.263722397476
7450,1141,1137.0,2441,0.0,1,944,0.992584177762,0.25,0.0625,0.0,0.328706624606
7451,8266,1137.0,2441,1.0,2,944,0.990730222202,0.5,0.25,0.0,0.18927444795
7452,1138,1137.0,2441,0.0,3,944,0.987640296269,0.75,0.5625,0.0,0.218296529968
7453,8268,1137.0,2441,0.0,4,944,0.0,1.0,1.0,0.0,0.263722397476
7455,1142,1139.0,2443,1.0,1,1,0.0,0.25,0.0625,0.0,0.328706624606
7456,1144,1139.0,2443,2.0,2,1,0.0,0.5,0.25,0.0,0.18927444795
7457,1145,1139.0,2443,1.0,3,1,0.0,0.75,0.5625,0.0,0.218296529968
7458,1140,1139.0,2443,0.0,4,1,0.0,1.0,1.0,0.0,0.263722397476
7459,1144,1139.0,2444,1.0,1,2,0.987640296269,0.25,0.0625,0.0,0.328706624606
7460,1142,1139.0,2444,0.0,2,2,0.0,0.5,0.25,0.0,0.18927444795
7461,1145,1139.0,2444,0.0,3,2,0.0,0.75,0.5625,0.0,0.218296529968
7462,1140,1139.0,2444,0.0,4,2,0.0,1.0,1.0,0.0,0.263722397476
7463,1144,1139.0,2445,1.0,1,3,0.990730222202,0.25,0.0625,0.0,0.328706624606
7464,1142,1139.0,2445,0.0,2,3,0.0,0.5,0.25,0.0,0.18927444795
7465,1145,1139.0,2445,0.0,3,3,0.0,0.75,0.5625,0.0,0.218296529968
7466,1140,1139.0,2445,0.0,4,3,0.0,1.0,1.0,0.0,0.263722397476
7467,1144,1139.0,2446,1.0,1,6,0.992584177762,0.25,0.0625,0.0,0.328706624606
7468,1142,1139.0,2446,0.0,2,6,0.0,0.5,0.25,0.0,0.18927444795
7469,1145,1139.0,2446,0.0,3,6,0.0,0.75,0.5625,0.0,0.218296529968
7470,1140,1139.0,2446,0.0,4,6,0.0,1.0,1.0,0.0,0.263722397476
7587,1224,1219.0,2526,0.0,1,602,0.990730222202,0.25,0.0625,0.0,0.328706624606
7588,4098,1219.0,2526,1.0,2,602,0.0,0.5,0.25,0.0,0.18927444795
7589,1223,1219.0,2526,0.0,3,602,0.0,0.75,0.5625,0.0,0.218296529968
7590,1226,1219.0,2526,0.0,4,602,0.0,1.0,1.0,0.0,0.263722397476
7591,1224,1219.0,2527,1.0,1,1056,0.992584177762,0.25,0.0625,0.0,0.328706624606
7592,4098,1219.0,2527,0.0,2,1056,0.0,0.5,0.25,0.0,0.18927444795
7593,1223,1219.0,2527,0.0,3,1056,0.0,0.75,0.5625,0.0,0.218296529968
7594,1226,1219.0,2527,0.0,4,1056,0.0,1.0,1.0,0.0,0.263722397476
7664,1236,1235.0,2567,0.0,1,1203,0.997351492058,0.25,0.0625,0.0,0.328706624606
7665,1269,1235.0,2567,0.0,2,1203,0.994702984115,0.5,0.25,-0.25,0.18927444795
7666,1353,1235.0,2567,0.0,3,1203,0.995880098756,0.75,0.5625,0.25,0.218296529968
7667,12531,1235.0,2567,2.0,4,1203,0.0,1.0,1.0,0.0,0.263722397476
7668,1236,1235.0,2568,1.0,1,1204,0.997818875812,0.25,0.0625,0.0,0.328706624606
7669,1353,1235.0,2568,1.0,2,1204,0.996910074067,0.5,0.25,0.0,0.18927444795
7670,1269,1235.0,2568,0.0,3,1204,0.994702984115,0.75,0.5625,0.0,0.218296529968
7671,12531,1235.0,2568,1.0,4,1204,-0.345693037064,1.0,1.0,0.0,0.263722397476
7672,1236,1235.0,2569,0.0,1,1253,0.997818875812,0.25,0.0625,0.0,0.328706624606
7673,1353,1235.0,2569,0.0,2,1253,0.996910074067,0.5,0.25,0.0,0.18927444795
7674,1269,1235.0,2569,1.0,3,1253,0.995365111101,0.75,0.5625,0.0,0.218296529968
7675,12531,1235.0,2569,0.0,4,1253,-0.345693037064,1.0,1.0,0.0,0.263722397476
7676,1236,1235.0,2570,1.0,1,1286,0.997940049378,0.25,0.0625,0.0,0.328706624606
7677,1353,1235.0,2570,1.0,2,1286,0.997147760678,0.5,0.25,0.0,0.18927444795
7678,1269,1235.0,2570,0.0,3,1286,0.995365111101,0.75,0.5625,0.0,0.218296529968
7679,12531,1235.0,2570,1.0,4,1286,-0.509269777798,1.0,1.0,0.0,0.263722397476
7680,1236,1235.0,2571,0.0,1,1287,0.997940049378,0.25,0.0625,0.0,0.328706624606
7681,1353,1235.0,2571,1.0,2,1287,0.997351492058,0.5,0.25,0.0,0.18927444795
7682,1269,1235.0,2571,0.0,3,1287,0.995365111101,0.75,0.5625,0.0,0.218296529968
7683,12531,1235.0,2571,0.0,4,1287,-0.509269777798,1.0,1.0,0.0,0.263722397476
7684,1236,1235.0,2572,1.0,1,1288,0.998048467832,0.25,0.0625,0.0,0.328706624606
7685,1353,1235.0,2572,0.0,2,1288,0.997351492058,0.5,0.25,0.0,0.18927444795
7686,1269,1235.0,2572,0.0,3,1288,0.995365111101,0.75,0.5625,0.0,0.218296529968
7687,12531,1235.0,2572,0.0,4,1288,-0.509269777798,1.0,1.0,0.0,0.263722397476
7688,1236,1235.0,2573,0.0,1,1289,0.998048467832,0.25,0.0625,0.0,0.328706624606
7689,1353,1235.0,2573,1.0,2,1289,0.997528059254,0.5,0.25,0.0,0.18927444795
7690,1269,1235.0,2573,0.0,3,1289,0.995365111101,0.75,0.5625,0.0,0.218296529968
7691,12531,1235.0,2573,0.0,4,1289,-0.509269777798,1.0,1.0,0.0,0.263722397476
7783,1274,1273.0,2624,1.0,1,0,0.0,0.25,0.0625,0.0,0.328706624606
7784,1276,1273.0,2624,2.0,2,0,0.0,0.5,0.25,0.0,0.18927444795
7785,1302,1273.0,2624,1.0,3,0,0.0,0.75,0.5625,0.0,0.218296529968
7786,1298,1273.0,2624,2.0,4,0,0.0,1.0,1.0,0.0,0.263722397476
7885,1296,1279.0,2646,0.0,1,1192,0.993820148135,0.25,0.0625,0.0,0.328706624606
7886,1349,1279.0,2646,0.0,2,1192,0.981460444404,0.5,0.25,0.0,0.18927444795
7887,12490,1279.0,2646,1.0,3,1192,0.0,0.75,0.5625,0.0,0.218296529968
7888,1351,1279.0,2646,0.0,4,1192,0.0,1.0,1.0,0.0,0.263722397476
7889,1296,1279.0,2647,0.0,1,1193,0.993820148135,0.25,0.0625,0.0,0.328706624606
7890,12490,1279.0,2647,1.0,2,1193,0.981460444404,0.5,0.25,0.0,0.18927444795
7891,1349,1279.0,2647,0.0,3,1193,0.981460444404,0.75,0.5625,0.0,0.218296529968
7892,1351,1279.0,2647,0.0,4,1193,0.0,1.0,1.0,0.0,0.263722397476
7893,1296,1279.0,2648,0.0,1,1194,0.993820148135,0.25,0.0625,0.0,0.328706624606
7894,12490,1279.0,2648,1.0,2,1194,0.987640296269,0.5,0.25,0.0,0.18927444795
7895,1349,1279.0,2648,0.0,3,1194,0.981460444404,0.75,0.5625,0.0,0.218296529968
7896,1351,1279.0,2648,0.0,4,1194,0.0,1.0,1.0,0.0,0.263722397476
7897,1296,1279.0,2649,0.0,1,1274,0.993820148135,0.25,0.0625,0.0,0.328706624606
7898,12490,1279.0,2649,1.0,2,1274,0.990730222202,0.5,0.25,0.0,0.18927444795
7899,1349,1279.0,2649,0.0,3,1274,0.981460444404,0.75,0.5625,0.0,0.218296529968
7900,1351,1279.0,2649,0.0,4,1274,0.0,1.0,1.0,0.0,0.263722397476
